backend,vector_count,vector_id,password,salt,reference_hex,candidate_hex,match
packed_noring,100,14,v4c_gpu_vector_14,v4_gpu_correct_salt,a611231a0b0f67c2ede9abee0d8eddc444bbbbea82c0ce101a011015d409246b,a611231a0b0f67c2ede9abee0d8eddc444bbbbea82c0ce101a011015d409246b,true
packed_prefetch,100,14,v4c_gpu_vector_14,v4_gpu_correct_salt,a611231a0b0f67c2ede9abee0d8eddc444bbbbea82c0ce101a011015d409246b,a611231a0b0f67c2ede9abee0d8eddc444bbbbea82c0ce101a011015d409246b,true
packed_ring,100,15,v4c_gpu_vector_15,v4_gpu_correct_salt,f4a481fd260afc4e88417fd8ec72b4561b69432575e1d19f0982b83719600552,f4a481fd260afc4e88417fd8ec72b4561b69432575e1d19f0982b83719600552,true
packed_noring,100,15,v4c_gpu_vector_15,v4_gpu_correct_salt,f4a481fd260afc4e88417fd8ec72b4561b69432575e1d19f0982b83719600552,f4a481fd260afc4e88417fd8ec72b4561b69432575e1d19f0982b83719600552,true
packed_prefetch,100,15,v4c_gpu_vector_15,v4_gpu_correct_salt,f4a481fd260afc4e88417fd8ec72b4561b69432575e1d19f0982b83719600552,f4a481fd260afc4e88417fd8ec72b4561b69432575e1d19f0982b83719600552,true
packed_ring,100,16,v4c_gpu_vector_16,v4_gpu_correct_salt,3bd728448a440f18eaebf7cc9febdc7e91a98bc7cad97bf86d3638ff06f180ff,3bd728448a440f18eaebf7cc9febdc7e91a98bc7cad97bf86d3638ff06f180ff,true
packed_noring,100,16,v4c_gpu_vector_16,v4_gpu_correct_salt,3bd728448a440f18eaebf7cc9febdc7e91a98bc7cad97bf86d3638ff06f180ff,3bd728448a440f18eaebf7cc9febdc7e91a98bc7cad97bf86d3638ff06f180ff,true
packed_prefetch,100,16,v4c_gpu_vector_16,v4_gpu_correct_salt,3bd728448a440f18eaebf7cc9febdc7e91a98bc7cad97bf86d3638ff06f180ff,3bd728448a440f18eaebf7cc9febdc7e91a98bc7cad97bf86d3638ff06f180ff,true
packed_ring,100,17,v4c_gpu_vector_17,v4_gpu_correct_salt,8ed1dee23042a858ba7b9d462c3e94e3bcc5977983a4eb495683fcb9edc4b8ac,8ed1dee23042a858ba7b9d462c3e94e3bcc5977983a4eb495683fcb9edc4b8ac,true
packed_noring,100,17,v4c_gpu_vector_17,v4_gpu_correct_salt,8ed1dee23042a858ba7b9d462c3e94e3bcc5977983a4eb495683fcb9edc4b8ac,8ed1dee23042a858ba7b9d462c3e94e3bcc5977983a4eb495683fcb9edc4b8ac,true
packed_prefetch,100,17,v4c_gpu_vector_17,v4_gpu_correct_salt,8ed1dee23042a858ba7b9d462c3e94e3bcc5977983a4eb495683fcb9edc4b8ac,8ed1dee23042a858ba7b9d462c3e94e3bcc5977983a4eb495683fcb9edc4b8ac,true
packed_ring,100,18,v4c_gpu_vector_18,v4_gpu_correct_salt,432eee2ac1a0c5935e1455032ac923651d55873a5c8025d55e027fe4e3fb020e,432eee2ac1a0c5935e1455032ac923651d55873a5c8025d55e027fe4e3fb020e,true
packed_noring,100,18,v4c_gpu_vector_18,v4_gpu_correct_salt,432eee2ac1a0c5935e1455032ac923651d55873a5c8025d55e027fe4e3fb020e,432eee2ac1a0c5935e1455032ac923651d55873a5c8025d55e027fe4e3fb020e,true
packed_prefetch,100,18,v4c_gpu_vector_18,v4_gpu_correct_salt,432eee2ac1a0c5935e1455032ac923651d55873a5c8025d55e027fe4e3fb020e,432eee2ac1a0c5935e1455032ac923651d55873a5c8025d55e027fe4e3fb020e,true
packed_ring,100,19,v4c_gpu_vector_19,v4_gpu_correct_salt,6b22852a6966eeee5ec254465f0ce47638ab0dc55e275d842e646ac53f33bf6a,6b22852a6966eeee5ec254465f0ce47638ab0dc55e275d842e646ac53f33bf6a,true
packed_noring,100,19,v4c_gpu_vector_19,v4_gpu_correct_salt,6b22852a6966eeee5ec254465f0ce47638ab0dc55e275d842e646ac53f33bf6a,6b22852a6966eeee5ec254465f0ce47638ab0dc55e275d842e646ac53f33bf6a,true
packed_prefetch,100,19,v4c_gpu_vector_19,v4_gpu_correct_salt,6b22852a6966eeee5ec254465f0ce47638ab0dc55e275d842e646ac53f33bf6a,6b22852a6966eeee5ec254465f0ce47638ab0dc55e275d842e646ac53f33bf6a,true
packed_ring,100,20,v4c_gpu_vector_20,v4_gpu_correct_salt,f06f458017629c5a46edfaa0d8ece1378292e45c5d338638f32424e3eac97f67,f06f458017629c5a46edfaa0d8ece1378292e45c5d338638f32424e3eac97f67,true
packed_noring,100,20,v4c_gpu_vector_20,v4_gpu_correct_salt,f06f458017629c5a46edfaa0d8ece1378292e45c5d338638f32424e3eac97f67,f06f458017629c5a46edfaa0d8ece1378292e45c5d338638f32424e3eac97f67,true
packed_prefetch,100,20,v4c_gpu_vector_20,v4_gpu_correct_salt,f06f458017629c5a46edfaa0d8ece1378292e45c5d338638f32424e3eac97f67,f06f458017629c5a46edfaa0d8ece1378292e45c5d338638f32424e3eac97f67,true
packed_ring,100,21,v4c_gpu_vector_21,v4_gpu_correct_salt,3ddee69e81280abdf8fe5a4663f3b91dc5721b31c5e0f6fec9a00f9871f1741c,3ddee69e81280abdf8fe5a4663f3b91dc5721b31c5e0f6fec9a00f9871f1741c,true
packed_noring,100,21,v4c_gpu_vector_21,v4_gpu_correct_salt,3ddee69e81280abdf8fe5a4663f3b91dc5721b31c5e0f6fec9a00f9871f1741c,3ddee69e81280abdf8fe5a4663f3b91dc5721b31c5e0f6fec9a00f9871f1741c,true
packed_prefetch,100,21,v4c_gpu_vector_21,v4_gpu_correct_salt,3ddee69e81280abdf8fe5a4663f3b91dc5721b31c5e0f6fec9a00f9871f1741c,3ddee69e81280abdf8fe5a4663f3b91dc5721b31c5e0f6fec9a00f9871f1741c,true
packed_ring,100,22,v4c_gpu_vector_22,v4_gpu_correct_salt,d3d65751208a3b3a09fab789e1353eed8a4d71c494720f241da67d45ad10505d,d3d65751208a3b3a09fab789e1353eed8a4d71c494720f241da67d45ad10505d,true
packed_noring,100,22,v4c_gpu_vector_22,v4_gpu_correct_salt,d3d65751208a3b3a09fab789e1353eed8a4d71c494720f241da67d45ad10505d,d3d65751208a3b3a09fab789e1353eed8a4d71c494720f241da67d45ad10505d,true
packed_prefetch,100,22,v4c_gpu_vector_22,v4_gpu_correct_salt,d3d65751208a3b3a09fab789e1353eed8a4d71c494720f241da67d45ad10505d,d3d65751208a3b3a09fab789e1353eed8a4d71c494720f241da67d45ad10505d,true
packed_ring,100,23,v4c_gpu_vector_23,v4_gpu_correct_salt,e1123f80eea0a828f347bfa550ced7ea9782a39ecbe6e5edce0b209951a23d2e,e1123f80eea0a828f347bfa550ced7ea9782a39ecbe6e5edce0b209951a23d2e,true
packed_noring,100,23,v4c_gpu_vector_23,v4_gpu_correct_salt,e1123f80eea0a828f347bfa550ced7ea9782a39ecbe6e5edce0b209951a23d2e,e1123f80eea0a828f347bfa550ced7ea9782a39ecbe6e5edce0b209951a23d2e,true
packed_prefetch,100,23,v4c_gpu_vector_23,v4_gpu_correct_salt,e1123f80eea0a828f347bfa550ced7ea9782a39ecbe6e5edce0b209951a23d2e,e1123f80eea0a828f347bfa550ced7ea9782a39ecbe6e5edce0b209951a23d2e,true
packed_ring,100,24,v4c_gpu_vector_24,v4_gpu_correct_salt,90f2e9a2002f28c414dc081f4782f1085ad92a230fdc591241739e041cd77342,90f2e9a2002f28c414dc081f4782f1085ad92a230fdc591241739e041cd77342,true
packed_noring,100,24,v4c_gpu_vector_24,v4_gpu_correct_salt,90f2e9a2002f28c414dc081f4782f1085ad92a230fdc591241739e041cd77342,90f2e9a2002f28c414dc081f4782f1085ad92a230fdc591241739e041cd77342,true
packed_prefetch,100,24,v4c_gpu_vector_24,v4_gpu_correct_salt,90f2e9a2002f28c414dc081f4782f1085ad92a230fdc591241739e041cd77342,90f2e9a2002f28c414dc081f4782f1085ad92a230fdc591241739e041cd77342,true
packed_ring,100,25,v4c_gpu_vector_25,v4_gpu_correct_salt,5c48e0ed984226f1d93cc37870068c4f3d2a5e4b315b429b3ca501b1b23d8db9,5c48e0ed984226f1d93cc37870068c4f3d2a5e4b315b429b3ca501b1b23d8db9,true
packed_noring,100,25,v4c_gpu_vector_25,v4_gpu_correct_salt,5c48e0ed984226f1d93cc37870068c4f3d2a5e4b315b429b3ca501b1b23d8db9,5c48e0ed984226f1d93cc37870068c4f3d2a5e4b315b429b3ca501b1b23d8db9,true
packed_prefetch,100,25,v4c_gpu_vector_25,v4_gpu_correct_salt,5c48e0ed984226f1d93cc37870068c4f3d2a5e4b315b429b3ca501b1b23d8db9,5c48e0ed984226f1d93cc37870068c4f3d2a5e4b315b429b3ca501b1b23d8db9,true
packed_ring,100,26,v4c_gpu_vector_26,v4_gpu_correct_salt,6c7cd6e71be0823a1f9c6dfdafda474039e933fe6301bc06e0956d8b42775f13,6c7cd6e71be0823a1f9c6dfdafda474039e933fe6301bc06e0956d8b42775f13,true
packed_noring,100,26,v4c_gpu_vector_26,v4_gpu_correct_salt,6c7cd6e71be0823a1f9c6dfdafda474039e933fe6301bc06e0956d8b42775f13,6c7cd6e71be0823a1f9c6dfdafda474039e933fe6301bc06e0956d8b42775f13,true
packed_prefetch,100,26,v4c_gpu_vector_26,v4_gpu_correct_salt,6c7cd6e71be0823a1f9c6dfdafda474039e933fe6301bc06e0956d8b42775f13,6c7cd6e71be0823a1f9c6dfdafda474039e933fe6301bc06e0956d8b42775f13,true
packed_ring,100,27,v4c_gpu_vector_27,v4_gpu_correct_salt,40115794eb1cbc6fe47df1141807373060c1f594e5aa3fd27e4383e2e62dae45,40115794eb1cbc6fe47df1141807373060c1f594e5aa3fd27e4383e2e62dae45,true
packed_noring,100,27,v4c_gpu_vector_27,v4_gpu_correct_salt,40115794eb1cbc6fe47df1141807373060c1f594e5aa3fd27e4383e2e62dae45,40115794eb1cbc6fe47df1141807373060c1f594e5aa3fd27e4383e2e62dae45,true
packed_prefetch,100,27,v4c_gpu_vector_27,v4_gpu_correct_salt,40115794eb1cbc6fe47df1141807373060c1f594e5aa3fd27e4383e2e62dae45,40115794eb1cbc6fe47df1141807373060c1f594e5aa3fd27e4383e2e62dae45,true
packed_ring,100,28,v4c_gpu_vector_28,v4_gpu_correct_salt,99d96d5949ed8f68a1b5e3f06f0f4e36d2c7ca17550c9f3b3a621fd4b57b1079,99d96d5949ed8f68a1b5e3f06f0f4e36d2c7ca17550c9f3b3a621fd4b57b1079,true
packed_noring,100,28,v4c_gpu_vector_28,v4_gpu_correct_salt,99d96d5949ed8f68a1b5e3f06f0f4e36d2c7ca17550c9f3b3a621fd4b57b1079,99d96d5949ed8f68a1b5e3f06f0f4e36d2c7ca17550c9f3b3a621fd4b57b1079,true
packed_prefetch,100,28,v4c_gpu_vector_28,v4_gpu_correct_salt,99d96d5949ed8f68a1b5e3f06f0f4e36d2c7ca17550c9f3b3a621fd4b57b1079,99d96d5949ed8f68a1b5e3f06f0f4e36d2c7ca17550c9f3b3a621fd4b57b1079,true
packed_ring,100,29,v4c_gpu_vector_29,v4_gpu_correct_salt,4bdd32b066529707d146b3baae810fa3c0369d90a5eb807d3d9c40188ddb83f1,4bdd32b066529707d146b3baae810fa3c0369d90a5eb807d3d9c40188ddb83f1,true
packed_noring,100,29,v4c_gpu_vector_29,v4_gpu_correct_salt,4bdd32b066529707d146b3baae810fa3c0369d90a5eb807d3d9c40188ddb83f1,4bdd32b066529707d146b3baae810fa3c0369d90a5eb807d3d9c40188ddb83f1,true
packed_prefetch,100,29,v4c_gpu_vector_29,v4_gpu_correct_salt,4bdd32b066529707d146b3baae810fa3c0369d90a5eb807d3d9c40188ddb83f1,4bdd32b066529707d146b3baae810fa3c0369d90a5eb807d3d9c40188ddb83f1,true
packed_ring,100,30,v4c_gpu_vector_30,v4_gpu_correct_salt,8d8863428afa40ed0ad0499e4a186be53a3632921d89abb980d04a32266b3004,8d8863428afa40ed0ad0499e4a186be53a3632921d89abb980d04a32266b3004,true
packed_noring,100,30,v4c_gpu_vector_30,v4_gpu_correct_salt,8d8863428afa40ed0ad0499e4a186be53a3632921d89abb980d04a32266b3004,8d8863428afa40ed0ad0499e4a186be53a3632921d89abb980d04a32266b3004,true
packed_prefetch,100,30,v4c_gpu_vector_30,v4_gpu_correct_salt,8d8863428afa40ed0ad0499e4a186be53a3632921d89abb980d04a32266b3004,8d8863428afa40ed0ad0499e4a186be53a3632921d89abb980d04a32266b3004,true
packed_ring,100,31,v4c_gpu_vector_31,v4_gpu_correct_salt,824b8d7797be70d2f355c085d93c8213cf8e586934b65ff854d1f2502f6187ae,824b8d7797be70d2f355c085d93c8213cf8e586934b65ff854d1f2502f6187ae,true
packed_noring,100,31,v4c_gpu_vector_31,v4_gpu_correct_salt,824b8d7797be70d2f355c085d93c8213cf8e586934b65ff854d1f2502f6187ae,824b8d7797be70d2f355c085d93c8213cf8e586934b65ff854d1f2502f6187ae,true
packed_prefetch,100,31,v4c_gpu_vector_31,v4_gpu_correct_salt,824b8d7797be70d2f355c085d93c8213cf8e586934b65ff854d1f2502f6187ae,824b8d7797be70d2f355c085d93c8213cf8e586934b65ff854d1f2502f6187ae,true
packed_ring,100,32,v4c_gpu_vector_32,v4_gpu_correct_salt,25a0235aaf437bb3c5d1a92e4ff1243df6c84c32abd33871cdaedab127bf0295,25a0235aaf437bb3c5d1a92e4ff1243df6c84c32abd33871cdaedab127bf0295,true
packed_noring,100,32,v4c_gpu_vector_32,v4_gpu_correct_salt,25a0235aaf437bb3c5d1a92e4ff1243df6c84c32abd33871cdaedab127bf0295,25a0235aaf437bb3c5d1a92e4ff1243df6c84c32abd33871cdaedab127bf0295,true
packed_prefetch,100,32,v4c_gpu_vector_32,v4_gpu_correct_salt,25a0235aaf437bb3c5d1a92e4ff1243df6c84c32abd33871cdaedab127bf0295,25a0235aaf437bb3c5d1a92e4ff1243df6c84c32abd33871cdaedab127bf0295,true
packed_ring,100,33,v4c_gpu_vector_33,v4_gpu_correct_salt,4476da65aaca6ea61c2fc26a163d65ff07bad50abcc90ad95ad0c49ed501d72d,4476da65aaca6ea61c2fc26a163d65ff07bad50abcc90ad95ad0c49ed501d72d,true
packed_noring,100,33,v4c_gpu_vector_33,v4_gpu_correct_salt,4476da65aaca6ea61c2fc26a163d65ff07bad50abcc90ad95ad0c49ed501d72d,4476da65aaca6ea61c2fc26a163d65ff07bad50abcc90ad95ad0c49ed501d72d,true
packed_prefetch,100,33,v4c_gpu_vector_33,v4_gpu_correct_salt,4476da65aaca6ea61c2fc26a163d65ff07bad50abcc90ad95ad0c49ed501d72d,4476da65aaca6ea61c2fc26a163d65ff07bad50abcc90ad95ad0c49ed501d72d,true
packed_ring,100,34,v4c_gpu_vector_34,v4_gpu_correct_salt,96e2798899e3c322386eda2256aed49af5464aa96b38825d49f6ee3d06fff8cd,96e2798899e3c322386eda2256aed49af5464aa96b38825d49f6ee3d06fff8cd,true
packed_noring,100,34,v4c_gpu_vector_34,v4_gpu_correct_salt,96e2798899e3c322386eda2256aed49af5464aa96b38825d49f6ee3d06fff8cd,96e2798899e3c322386eda2256aed49af5464aa96b38825d49f6ee3d06fff8cd,true
packed_prefetch,100,34,v4c_gpu_vector_34,v4_gpu_correct_salt,96e2798899e3c322386eda2256aed49af5464aa96b38825d49f6ee3d06fff8cd,96e2798899e3c322386eda2256aed49af5464aa96b38825d49f6ee3d06fff8cd,true
packed_ring,100,35,v4c_gpu_vector_35,v4_gpu_correct_salt,148661571e4f932494f7c1caae6a8abe2abf2af94d3725ada28d7bcaefba4053,148661571e4f932494f7c1caae6a8abe2abf2af94d3725ada28d7bcaefba4053,true
packed_noring,100,35,v4c_gpu_vector_35,v4_gpu_correct_salt,148661571e4f932494f7c1caae6a8abe2abf2af94d3725ada28d7bcaefba4053,148661571e4f932494f7c1caae6a8abe2abf2af94d3725ada28d7bcaefba4053,true
packed_prefetch,100,35,v4c_gpu_vector_35,v4_gpu_correct_salt,148661571e4f932494f7c1caae6a8abe2abf2af94d3725ada28d7bcaefba4053,148661571e4f932494f7c1caae6a8abe2abf2af94d3725ada28d7bcaefba4053,true
packed_ring,100,36,v4c_gpu_vector_36,v4_gpu_correct_salt,61690d482ca5af54c695f1e2d64ffc6c6a67ae47204f954ee0f156e9d0648fca,61690d482ca5af54c695f1e2d64ffc6c6a67ae47204f954ee0f156e9d0648fca,true
packed_noring,100,36,v4c_gpu_vector_36,v4_gpu_correct_salt,61690d482ca5af54c695f1e2d64ffc6c6a67ae47204f954ee0f156e9d0648fca,61690d482ca5af54c695f1e2d64ffc6c6a67ae47204f954ee0f156e9d0648fca,true
packed_prefetch,100,36,v4c_gpu_vector_36,v4_gpu_correct_salt,61690d482ca5af54c695f1e2d64ffc6c6a67ae47204f954ee0f156e9d0648fca,61690d482ca5af54c695f1e2d64ffc6c6a67ae47204f954ee0f156e9d0648fca,true
packed_ring,100,37,v4c_gpu_vector_37,v4_gpu_correct_salt,864bfdb17fa2059dfab977b7ab230841bee8df7df4904865e70cceb39f730138,864bfdb17fa2059dfab977b7ab230841bee8df7df4904865e70cceb39f730138,true
packed_noring,100,37,v4c_gpu_vector_37,v4_gpu_correct_salt,864bfdb17fa2059dfab977b7ab230841bee8df7df4904865e70cceb39f730138,864bfdb17fa2059dfab977b7ab230841bee8df7df4904865e70cceb39f730138,true
packed_prefetch,100,37,v4c_gpu_vector_37,v4_gpu_correct_salt,864bfdb17fa2059dfab977b7ab230841bee8df7df4904865e70cceb39f730138,864bfdb17fa2059dfab977b7ab230841bee8df7df4904865e70cceb39f730138,true
packed_ring,100,38,v4c_gpu_vector_38,v4_gpu_correct_salt,15a48826b0638fc27e523085a4349630c1aa3fd17136b8b4e6d797dc3a1970d6,15a48826b0638fc27e523085a4349630c1aa3fd17136b8b4e6d797dc3a1970d6,true
packed_noring,100,38,v4c_gpu_vector_38,v4_gpu_correct_salt,15a48826b0638fc27e523085a4349630c1aa3fd17136b8b4e6d797dc3a1970d6,15a48826b0638fc27e523085a4349630c1aa3fd17136b8b4e6d797dc3a1970d6,true
packed_prefetch,100,38,v4c_gpu_vector_38,v4_gpu_correct_salt,15a48826b0638fc27e523085a4349630c1aa3fd17136b8b4e6d797dc3a1970d6,15a48826b0638fc27e523085a4349630c1aa3fd17136b8b4e6d797dc3a1970d6,true
packed_ring,100,39,v4c_gpu_vector_39,v4_gpu_correct_salt,1b3c3c4bae5f8accd454e14b2f6d283267997b188e701f333bcd0ecfc22b6377,1b3c3c4bae5f8accd454e14b2f6d283267997b188e701f333bcd0ecfc22b6377,true
packed_noring,100,39,v4c_gpu_vector_39,v4_gpu_correct_salt,1b3c3c4bae5f8accd454e14b2f6d283267997b188e701f333bcd0ecfc22b6377,1b3c3c4bae5f8accd454e14b2f6d283267997b188e701f333bcd0ecfc22b6377,true
packed_prefetch,100,39,v4c_gpu_vector_39,v4_gpu_correct_salt,1b3c3c4bae5f8accd454e14b2f6d283267997b188e701f333bcd0ecfc22b6377,1b3c3c4bae5f8accd454e14b2f6d283267997b188e701f333bcd0ecfc22b6377,true
packed_ring,100,40,v4c_gpu_vector_40,v4_gpu_correct_salt,60e1d6574df2e70596b70d8c65a339475bb775769e1e6e3ebefed704f2de55a0,60e1d6574df2e70596b70d8c65a339475bb775769e1e6e3ebefed704f2de55a0,true
packed_noring,100,40,v4c_gpu_vector_40,v4_gpu_correct_salt,60e1d6574df2e70596b70d8c65a339475bb775769e1e6e3ebefed704f2de55a0,60e1d6574df2e70596b70d8c65a339475bb775769e1e6e3ebefed704f2de55a0,true
packed_prefetch,100,40,v4c_gpu_vector_40,v4_gpu_correct_salt,60e1d6574df2e70596b70d8c65a339475bb775769e1e6e3ebefed704f2de55a0,60e1d6574df2e70596b70d8c65a339475bb775769e1e6e3ebefed704f2de55a0,true
packed_ring,100,41,v4c_gpu_vector_41,v4_gpu_correct_salt,92007e42500e9277bafa34d41f5d14327dd20dabbf9485a01d14aa372b6f85d6,92007e42500e9277bafa34d41f5d14327dd20dabbf9485a01d14aa372b6f85d6,true
packed_noring,100,41,v4c_gpu_vector_41,v4_gpu_correct_salt,92007e42500e9277bafa34d41f5d14327dd20dabbf9485a01d14aa372b6f85d6,92007e42500e9277bafa34d41f5d14327dd20dabbf9485a01d14aa372b6f85d6,true
packed_prefetch,100,41,v4c_gpu_vector_41,v4_gpu_correct_salt,92007e42500e9277bafa34d41f5d14327dd20dabbf9485a01d14aa372b6f85d6,92007e42500e9277bafa34d41f5d14327dd20dabbf9485a01d14aa372b6f85d6,true
packed_ring,100,42,v4c_gpu_vector_42,v4_gpu_correct_salt,430bb58dc80b80272e07506f52c99f8a9b8b8e18818af251553faf34ef5b1b63,430bb58dc80b80272e07506f52c99f8a9b8b8e18818af251553faf34ef5b1b63,true
packed_noring,100,42,v4c_gpu_vector_42,v4_gpu_correct_salt,430bb58dc80b80272e07506f52c99f8a9b8b8e18818af251553faf34ef5b1b63,430bb58dc80b80272e07506f52c99f8a9b8b8e18818af251553faf34ef5b1b63,true
packed_prefetch,100,42,v4c_gpu_vector_42,v4_gpu_correct_salt,430bb58dc80b80272e07506f52c99f8a9b8b8e18818af251553faf34ef5b1b63,430bb58dc80b80272e07506f52c99f8a9b8b8e18818af251553faf34ef5b1b63,true
packed_ring,100,43,v4c_gpu_vector_43,v4_gpu_correct_salt,2200400f8326c7381867dfed6dcd56b4d6a7247cf6b0d2fc6a81712ee9a5707b,2200400f8326c7381867dfed6dcd56b4d6a7247cf6b0d2fc6a81712ee9a5707b,true
packed_noring,100,43,v4c_gpu_vector_43,v4_gpu_correct_salt,2200400f8326c7381867dfed6dcd56b4d6a7247cf6b0d2fc6a81712ee9a5707b,2200400f8326c7381867dfed6dcd56b4d6a7247cf6b0d2fc6a81712ee9a5707b,true
packed_prefetch,100,43,v4c_gpu_vector_43,v4_gpu_correct_salt,2200400f8326c7381867dfed6dcd56b4d6a7247cf6b0d2fc6a81712ee9a5707b,2200400f8326c7381867dfed6dcd56b4d6a7247cf6b0d2fc6a81712ee9a5707b,true
packed_ring,100,44,v4c_gpu_vector_44,v4_gpu_correct_salt,7eb951169f27878fc2d9ecb77dffce7087b6d78051e3ce8a961d8b9d83181385,7eb951169f27878fc2d9ecb77dffce7087b6d78051e3ce8a961d8b9d83181385,true
packed_noring,100,44,v4c_gpu_vector_44,v4_gpu_correct_salt,7eb951169f27878fc2d9ecb77dffce7087b6d78051e3ce8a961d8b9d83181385,7eb951169f27878fc2d9ecb77dffce7087b6d78051e3ce8a961d8b9d83181385,true
packed_prefetch,100,44,v4c_gpu_vector_44,v4_gpu_correct_salt,7eb951169f27878fc2d9ecb77dffce7087b6d78051e3ce8a961d8b9d83181385,7eb951169f27878fc2d9ecb77dffce7087b6d78051e3ce8a961d8b9d83181385,true
packed_ring,100,45,v4c_gpu_vector_45,v4_gpu_correct_salt,eff223f1099c895df2b7bafde41b194a17710aa6f59b408309d275c900fafcbc,eff223f1099c895df2b7bafde41b194a17710aa6f59b408309d275c900fafcbc,true
packed_noring,100,45,v4c_gpu_vector_45,v4_gpu_correct_salt,eff223f1099c895df2b7bafde41b194a17710aa6f59b408309d275c900fafcbc,eff223f1099c895df2b7bafde41b194a17710aa6f59b408309d275c900fafcbc,true
packed_prefetch,100,45,v4c_gpu_vector_45,v4_gpu_correct_salt,eff223f1099c895df2b7bafde41b194a17710aa6f59b408309d275c900fafcbc,eff223f1099c895df2b7bafde41b194a17710aa6f59b408309d275c900fafcbc,true
packed_ring,100,46,v4c_gpu_vector_46,v4_gpu_correct_salt,3d538c0178a60675f3dd7de7246d31b6b4e7526a92c0cc87fdfb1f8419be9fc5,3d538c0178a60675f3dd7de7246d31b6b4e7526a92c0cc87fdfb1f8419be9fc5,true
packed_noring,100,46,v4c_gpu_vector_46,v4_gpu_correct_salt,3d538c0178a60675f3dd7de7246d31b6b4e7526a92c0cc87fdfb1f8419be9fc5,3d538c0178a60675f3dd7de7246d31b6b4e7526a92c0cc87fdfb1f8419be9fc5,true
packed_prefetch,100,46,v4c_gpu_vector_46,v4_gpu_correct_salt,3d538c0178a60675f3dd7de7246d31b6b4e7526a92c0cc87fdfb1f8419be9fc5,3d538c0178a60675f3dd7de7246d31b6b4e7526a92c0cc87fdfb1f8419be9fc5,true
packed_ring,100,47,v4c_gpu_vector_47,v4_gpu_correct_salt,0a9bbca7503f20f48fc2c51d0a23a089bfca1e81b8159968f336224e799e0cb9,0a9bbca7503f20f48fc2c51d0a23a089bfca1e81b8159968f336224e799e0cb9,true
packed_noring,100,47,v4c_gpu_vector_47,v4_gpu_correct_salt,0a9bbca7503f20f48fc2c51d0a23a089bfca1e81b8159968f336224e799e0cb9,0a9bbca7503f20f48fc2c51d0a23a089bfca1e81b8159968f336224e799e0cb9,true
packed_prefetch,100,47,v4c_gpu_vector_47,v4_gpu_correct_salt,0a9bbca7503f20f48fc2c51d0a23a089bfca1e81b8159968f336224e799e0cb9,0a9bbca7503f20f48fc2c51d0a23a089bfca1e81b8159968f336224e799e0cb9,true
packed_ring,100,48,v4c_gpu_vector_48,v4_gpu_correct_salt,5824e6970ee64ee1d62c06090170266babb04f0ed6a896a2f5849db243c38771,5824e6970ee64ee1d62c06090170266babb04f0ed6a896a2f5849db243c38771,true
packed_noring,100,48,v4c_gpu_vector_48,v4_gpu_correct_salt,5824e6970ee64ee1d62c06090170266babb04f0ed6a896a2f5849db243c38771,5824e6970ee64ee1d62c06090170266babb04f0ed6a896a2f5849db243c38771,true
packed_prefetch,100,48,v4c_gpu_vector_48,v4_gpu_correct_salt,5824e6970ee64ee1d62c06090170266babb04f0ed6a896a2f5849db243c38771,5824e6970ee64ee1d62c06090170266babb04f0ed6a896a2f5849db243c38771,true
packed_ring,100,49,v4c_gpu_vector_49,v4_gpu_correct_salt,c8da87045df80db896bf7cbc8cee450be1519b4426db1d7289f97a537d535687,c8da87045df80db896bf7cbc8cee450be1519b4426db1d7289f97a537d535687,true
packed_noring,100,49,v4c_gpu_vector_49,v4_gpu_correct_salt,c8da87045df80db896bf7cbc8cee450be1519b4426db1d7289f97a537d535687,c8da87045df80db896bf7cbc8cee450be1519b4426db1d7289f97a537d535687,true
packed_prefetch,100,49,v4c_gpu_vector_49,v4_gpu_correct_salt,c8da87045df80db896bf7cbc8cee450be1519b4426db1d7289f97a537d535687,c8da87045df80db896bf7cbc8cee450be1519b4426db1d7289f97a537d535687,true
packed_ring,100,50,v4c_gpu_vector_50,v4_gpu_correct_salt,6e74f54f5bea374225007995047bfdcac30372655a3d22e631d777e9086d1da3,6e74f54f5bea374225007995047bfdcac30372655a3d22e631d777e9086d1da3,true
packed_noring,100,50,v4c_gpu_vector_50,v4_gpu_correct_salt,6e74f54f5bea374225007995047bfdcac30372655a3d22e631d777e9086d1da3,6e74f54f5bea374225007995047bfdcac30372655a3d22e631d777e9086d1da3,true
packed_prefetch,100,50,v4c_gpu_vector_50,v4_gpu_correct_salt,6e74f54f5bea374225007995047bfdcac30372655a3d22e631d777e9086d1da3,6e74f54f5bea374225007995047bfdcac30372655a3d22e631d777e9086d1da3,true
packed_ring,100,51,v4c_gpu_vector_51,v4_gpu_correct_salt,2f56e669c16b6b09418e1f3e29c67493469782804564a3805b10fee59c008e5d,2f56e669c16b6b09418e1f3e29c67493469782804564a3805b10fee59c008e5d,true
packed_noring,100,51,v4c_gpu_vector_51,v4_gpu_correct_salt,2f56e669c16b6b09418e1f3e29c67493469782804564a3805b10fee59c008e5d,2f56e669c16b6b09418e1f3e29c67493469782804564a3805b10fee59c008e5d,true
packed_prefetch,100,51,v4c_gpu_vector_51,v4_gpu_correct_salt,2f56e669c16b6b09418e1f3e29c67493469782804564a3805b10fee59c008e5d,2f56e669c16b6b09418e1f3e29c67493469782804564a3805b10fee59c008e5d,true
