backend,vector_count,vector_id,password,salt,reference_hex,candidate_hex,match
packed_noring,100,14,v4c_gpu_vector_14,v4_gpu_correct_salt,2ff8aefadf336e9444e8fb5249c82823ca560a1b1ba0385b9e104dd675fc918c,2ff8aefadf336e9444e8fb5249c82823ca560a1b1ba0385b9e104dd675fc918c,true
packed_prefetch,100,14,v4c_gpu_vector_14,v4_gpu_correct_salt,2ff8aefadf336e9444e8fb5249c82823ca560a1b1ba0385b9e104dd675fc918c,2ff8aefadf336e9444e8fb5249c82823ca560a1b1ba0385b9e104dd675fc918c,true
packed_ring,100,15,v4c_gpu_vector_15,v4_gpu_correct_salt,fdeab4731e8eebc2ce7bea67534c91d888544c90a0d8c938c11885412bb829f6,fdeab4731e8eebc2ce7bea67534c91d888544c90a0d8c938c11885412bb829f6,true
packed_noring,100,15,v4c_gpu_vector_15,v4_gpu_correct_salt,fdeab4731e8eebc2ce7bea67534c91d888544c90a0d8c938c11885412bb829f6,fdeab4731e8eebc2ce7bea67534c91d888544c90a0d8c938c11885412bb829f6,true
packed_prefetch,100,15,v4c_gpu_vector_15,v4_gpu_correct_salt,fdeab4731e8eebc2ce7bea67534c91d888544c90a0d8c938c11885412bb829f6,fdeab4731e8eebc2ce7bea67534c91d888544c90a0d8c938c11885412bb829f6,true
packed_ring,100,16,v4c_gpu_vector_16,v4_gpu_correct_salt,5fd3a92c6df7afdb4d76a38d93b1c67e68e32c8b6396175af583ebfa8dc9a88f,5fd3a92c6df7afdb4d76a38d93b1c67e68e32c8b6396175af583ebfa8dc9a88f,true
packed_noring,100,16,v4c_gpu_vector_16,v4_gpu_correct_salt,5fd3a92c6df7afdb4d76a38d93b1c67e68e32c8b6396175af583ebfa8dc9a88f,5fd3a92c6df7afdb4d76a38d93b1c67e68e32c8b6396175af583ebfa8dc9a88f,true
packed_prefetch,100,16,v4c_gpu_vector_16,v4_gpu_correct_salt,5fd3a92c6df7afdb4d76a38d93b1c67e68e32c8b6396175af583ebfa8dc9a88f,5fd3a92c6df7afdb4d76a38d93b1c67e68e32c8b6396175af583ebfa8dc9a88f,true
packed_ring,100,17,v4c_gpu_vector_17,v4_gpu_correct_salt,99dcece0cb9cc130924836de6274923b521d820ac3c9d2fb6d69b6e8d085d85e,99dcece0cb9cc130924836de6274923b521d820ac3c9d2fb6d69b6e8d085d85e,true
packed_noring,100,17,v4c_gpu_vector_17,v4_gpu_correct_salt,99dcece0cb9cc130924836de6274923b521d820ac3c9d2fb6d69b6e8d085d85e,99dcece0cb9cc130924836de6274923b521d820ac3c9d2fb6d69b6e8d085d85e,true
packed_prefetch,100,17,v4c_gpu_vector_17,v4_gpu_correct_salt,99dcece0cb9cc130924836de6274923b521d820ac3c9d2fb6d69b6e8d085d85e,99dcece0cb9cc130924836de6274923b521d820ac3c9d2fb6d69b6e8d085d85e,true
packed_ring,100,18,v4c_gpu_vector_18,v4_gpu_correct_salt,95d8709f40a8b69c066e563dfd57f18a75359d79b719a887da73159452d714da,95d8709f40a8b69c066e563dfd57f18a75359d79b719a887da73159452d714da,true
packed_noring,100,18,v4c_gpu_vector_18,v4_gpu_correct_salt,95d8709f40a8b69c066e563dfd57f18a75359d79b719a887da73159452d714da,95d8709f40a8b69c066e563dfd57f18a75359d79b719a887da73159452d714da,true
packed_prefetch,100,18,v4c_gpu_vector_18,v4_gpu_correct_salt,95d8709f40a8b69c066e563dfd57f18a75359d79b719a887da73159452d714da,95d8709f40a8b69c066e563dfd57f18a75359d79b719a887da73159452d714da,true
packed_ring,100,19,v4c_gpu_vector_19,v4_gpu_correct_salt,14a2f410816807f2f9cd2479da72027b0aeb81b0df8b703116e70ccf684653ca,14a2f410816807f2f9cd2479da72027b0aeb81b0df8b703116e70ccf684653ca,true
packed_noring,100,19,v4c_gpu_vector_19,v4_gpu_correct_salt,14a2f410816807f2f9cd2479da72027b0aeb81b0df8b703116e70ccf684653ca,14a2f410816807f2f9cd2479da72027b0aeb81b0df8b703116e70ccf684653ca,true
packed_prefetch,100,19,v4c_gpu_vector_19,v4_gpu_correct_salt,14a2f410816807f2f9cd2479da72027b0aeb81b0df8b703116e70ccf684653ca,14a2f410816807f2f9cd2479da72027b0aeb81b0df8b703116e70ccf684653ca,true
packed_ring,100,20,v4c_gpu_vector_20,v4_gpu_correct_salt,73ac7c7711cf51bf6e9689bbece8b6dd4a05af301a857de35dde40b6ba64f278,73ac7c7711cf51bf6e9689bbece8b6dd4a05af301a857de35dde40b6ba64f278,true
packed_noring,100,20,v4c_gpu_vector_20,v4_gpu_correct_salt,73ac7c7711cf51bf6e9689bbece8b6dd4a05af301a857de35dde40b6ba64f278,73ac7c7711cf51bf6e9689bbece8b6dd4a05af301a857de35dde40b6ba64f278,true
packed_prefetch,100,20,v4c_gpu_vector_20,v4_gpu_correct_salt,73ac7c7711cf51bf6e9689bbece8b6dd4a05af301a857de35dde40b6ba64f278,73ac7c7711cf51bf6e9689bbece8b6dd4a05af301a857de35dde40b6ba64f278,true
packed_ring,100,21,v4c_gpu_vector_21,v4_gpu_correct_salt,eaa5d2945ebf25bb4aae5bec92d13845f3ec4b7445fe34abfea76eee3999e7d3,eaa5d2945ebf25bb4aae5bec92d13845f3ec4b7445fe34abfea76eee3999e7d3,true
packed_noring,100,21,v4c_gpu_vector_21,v4_gpu_correct_salt,eaa5d2945ebf25bb4aae5bec92d13845f3ec4b7445fe34abfea76eee3999e7d3,eaa5d2945ebf25bb4aae5bec92d13845f3ec4b7445fe34abfea76eee3999e7d3,true
packed_prefetch,100,21,v4c_gpu_vector_21,v4_gpu_correct_salt,eaa5d2945ebf25bb4aae5bec92d13845f3ec4b7445fe34abfea76eee3999e7d3,eaa5d2945ebf25bb4aae5bec92d13845f3ec4b7445fe34abfea76eee3999e7d3,true
packed_ring,100,22,v4c_gpu_vector_22,v4_gpu_correct_salt,b6e6d600b5d1eb6f2f5b0f0e3c05f4b17d676e8e9f7f53d49166a5b4230f7f5b,b6e6d600b5d1eb6f2f5b0f0e3c05f4b17d676e8e9f7f53d49166a5b4230f7f5b,true
packed_noring,100,22,v4c_gpu_vector_22,v4_gpu_correct_salt,b6e6d600b5d1eb6f2f5b0f0e3c05f4b17d676e8e9f7f53d49166a5b4230f7f5b,b6e6d600b5d1eb6f2f5b0f0e3c05f4b17d676e8e9f7f53d49166a5b4230f7f5b,true
packed_prefetch,100,22,v4c_gpu_vector_22,v4_gpu_correct_salt,b6e6d600b5d1eb6f2f5b0f0e3c05f4b17d676e8e9f7f53d49166a5b4230f7f5b,b6e6d600b5d1eb6f2f5b0f0e3c05f4b17d676e8e9f7f53d49166a5b4230f7f5b,true
packed_ring,100,23,v4c_gpu_vector_23,v4_gpu_correct_salt,49813f03f4209182da688c78f7e96965a86b2c26995b1f41a2145271f5c88804,49813f03f4209182da688c78f7e96965a86b2c26995b1f41a2145271f5c88804,true
packed_noring,100,23,v4c_gpu_vector_23,v4_gpu_correct_salt,49813f03f4209182da688c78f7e96965a86b2c26995b1f41a2145271f5c88804,49813f03f4209182da688c78f7e96965a86b2c26995b1f41a2145271f5c88804,true
packed_prefetch,100,23,v4c_gpu_vector_23,v4_gpu_correct_salt,49813f03f4209182da688c78f7e96965a86b2c26995b1f41a2145271f5c88804,49813f03f4209182da688c78f7e96965a86b2c26995b1f41a2145271f5c88804,true
packed_ring,100,24,v4c_gpu_vector_24,v4_gpu_correct_salt,65fd84ea99d65d201ff24ae961566b42ba614732a13449e1ed2fa6c347142f85,65fd84ea99d65d201ff24ae961566b42ba614732a13449e1ed2fa6c347142f85,true
packed_noring,100,24,v4c_gpu_vector_24,v4_gpu_correct_salt,65fd84ea99d65d201ff24ae961566b42ba614732a13449e1ed2fa6c347142f85,65fd84ea99d65d201ff24ae961566b42ba614732a13449e1ed2fa6c347142f85,true
packed_prefetch,100,24,v4c_gpu_vector_24,v4_gpu_correct_salt,65fd84ea99d65d201ff24ae961566b42ba614732a13449e1ed2fa6c347142f85,65fd84ea99d65d201ff24ae961566b42ba614732a13449e1ed2fa6c347142f85,true
packed_ring,100,25,v4c_gpu_vector_25,v4_gpu_correct_salt,283576f3222d34b2aa896bb98684a56de3b87ca6f8ca12ffc3dcf14d31dbf698,283576f3222d34b2aa896bb98684a56de3b87ca6f8ca12ffc3dcf14d31dbf698,true
packed_noring,100,25,v4c_gpu_vector_25,v4_gpu_correct_salt,283576f3222d34b2aa896bb98684a56de3b87ca6f8ca12ffc3dcf14d31dbf698,283576f3222d34b2aa896bb98684a56de3b87ca6f8ca12ffc3dcf14d31dbf698,true
packed_prefetch,100,25,v4c_gpu_vector_25,v4_gpu_correct_salt,283576f3222d34b2aa896bb98684a56de3b87ca6f8ca12ffc3dcf14d31dbf698,283576f3222d34b2aa896bb98684a56de3b87ca6f8ca12ffc3dcf14d31dbf698,true
packed_ring,100,26,v4c_gpu_vector_26,v4_gpu_correct_salt,ae79b90721a30d547f83071bdd7d6a58d55e547ec71a9297eca080c0bd51f061,ae79b90721a30d547f83071bdd7d6a58d55e547ec71a9297eca080c0bd51f061,true
packed_noring,100,26,v4c_gpu_vector_26,v4_gpu_correct_salt,ae79b90721a30d547f83071bdd7d6a58d55e547ec71a9297eca080c0bd51f061,ae79b90721a30d547f83071bdd7d6a58d55e547ec71a9297eca080c0bd51f061,true
packed_prefetch,100,26,v4c_gpu_vector_26,v4_gpu_correct_salt,ae79b90721a30d547f83071bdd7d6a58d55e547ec71a9297eca080c0bd51f061,ae79b90721a30d547f83071bdd7d6a58d55e547ec71a9297eca080c0bd51f061,true
packed_ring,100,27,v4c_gpu_vector_27,v4_gpu_correct_salt,ab25be81d9bf8b5b68e338fe8dae3e7e53257920484c9c3dea77fba8c7de4d3c,ab25be81d9bf8b5b68e338fe8dae3e7e53257920484c9c3dea77fba8c7de4d3c,true
packed_noring,100,27,v4c_gpu_vector_27,v4_gpu_correct_salt,ab25be81d9bf8b5b68e338fe8dae3e7e53257920484c9c3dea77fba8c7de4d3c,ab25be81d9bf8b5b68e338fe8dae3e7e53257920484c9c3dea77fba8c7de4d3c,true
packed_prefetch,100,27,v4c_gpu_vector_27,v4_gpu_correct_salt,ab25be81d9bf8b5b68e338fe8dae3e7e53257920484c9c3dea77fba8c7de4d3c,ab25be81d9bf8b5b68e338fe8dae3e7e53257920484c9c3dea77fba8c7de4d3c,true
packed_ring,100,28,v4c_gpu_vector_28,v4_gpu_correct_salt,bea3c890e784241cd01f7a111694adf291b8a309909edfdf66630cdcc4fb5dea,bea3c890e784241cd01f7a111694adf291b8a309909edfdf66630cdcc4fb5dea,true
packed_noring,100,28,v4c_gpu_vector_28,v4_gpu_correct_salt,bea3c890e784241cd01f7a111694adf291b8a309909edfdf66630cdcc4fb5dea,bea3c890e784241cd01f7a111694adf291b8a309909edfdf66630cdcc4fb5dea,true
packed_prefetch,100,28,v4c_gpu_vector_28,v4_gpu_correct_salt,bea3c890e784241cd01f7a111694adf291b8a309909edfdf66630cdcc4fb5dea,bea3c890e784241cd01f7a111694adf291b8a309909edfdf66630cdcc4fb5dea,true
packed_ring,100,29,v4c_gpu_vector_29,v4_gpu_correct_salt,d756d6f1a9a492b48c4e0f0a3d46d42b62625c0ac7c409337f2f8d60b7915f97,d756d6f1a9a492b48c4e0f0a3d46d42b62625c0ac7c409337f2f8d60b7915f97,true
packed_noring,100,29,v4c_gpu_vector_29,v4_gpu_correct_salt,d756d6f1a9a492b48c4e0f0a3d46d42b62625c0ac7c409337f2f8d60b7915f97,d756d6f1a9a492b48c4e0f0a3d46d42b62625c0ac7c409337f2f8d60b7915f97,true
packed_prefetch,100,29,v4c_gpu_vector_29,v4_gpu_correct_salt,d756d6f1a9a492b48c4e0f0a3d46d42b62625c0ac7c409337f2f8d60b7915f97,d756d6f1a9a492b48c4e0f0a3d46d42b62625c0ac7c409337f2f8d60b7915f97,true
packed_ring,100,30,v4c_gpu_vector_30,v4_gpu_correct_salt,8a6b63cad3eb898a389a9a636cb2c61e43974890433a687f3588d3649493c4ec,8a6b63cad3eb898a389a9a636cb2c61e43974890433a687f3588d3649493c4ec,true
packed_noring,100,30,v4c_gpu_vector_30,v4_gpu_correct_salt,8a6b63cad3eb898a389a9a636cb2c61e43974890433a687f3588d3649493c4ec,8a6b63cad3eb898a389a9a636cb2c61e43974890433a687f3588d3649493c4ec,true
packed_prefetch,100,30,v4c_gpu_vector_30,v4_gpu_correct_salt,8a6b63cad3eb898a389a9a636cb2c61e43974890433a687f3588d3649493c4ec,8a6b63cad3eb898a389a9a636cb2c61e43974890433a687f3588d3649493c4ec,true
packed_ring,100,31,v4c_gpu_vector_31,v4_gpu_correct_salt,0a83aba1cddeda692702ca0d994eb3c81f2a141426125b317bfe1827b6a136d8,0a83aba1cddeda692702ca0d994eb3c81f2a141426125b317bfe1827b6a136d8,true
packed_noring,100,31,v4c_gpu_vector_31,v4_gpu_correct_salt,0a83aba1cddeda692702ca0d994eb3c81f2a141426125b317bfe1827b6a136d8,0a83aba1cddeda692702ca0d994eb3c81f2a141426125b317bfe1827b6a136d8,true
packed_prefetch,100,31,v4c_gpu_vector_31,v4_gpu_correct_salt,0a83aba1cddeda692702ca0d994eb3c81f2a141426125b317bfe1827b6a136d8,0a83aba1cddeda692702ca0d994eb3c81f2a141426125b317bfe1827b6a136d8,true
packed_ring,100,32,v4c_gpu_vector_32,v4_gpu_correct_salt,71ec4886464ab89ee495a7488e8d9bdec972fcfd967a2745f4652af25fc2df02,71ec4886464ab89ee495a7488e8d9bdec972fcfd967a2745f4652af25fc2df02,true
packed_noring,100,32,v4c_gpu_vector_32,v4_gpu_correct_salt,71ec4886464ab89ee495a7488e8d9bdec972fcfd967a2745f4652af25fc2df02,71ec4886464ab89ee495a7488e8d9bdec972fcfd967a2745f4652af25fc2df02,true
packed_prefetch,100,32,v4c_gpu_vector_32,v4_gpu_correct_salt,71ec4886464ab89ee495a7488e8d9bdec972fcfd967a2745f4652af25fc2df02,71ec4886464ab89ee495a7488e8d9bdec972fcfd967a2745f4652af25fc2df02,true
packed_ring,100,33,v4c_gpu_vector_33,v4_gpu_correct_salt,3291713949ed96c1bb8b03f8cf6a8468936e728af6bc3d23b21443b433a6e629,3291713949ed96c1bb8b03f8cf6a8468936e728af6bc3d23b21443b433a6e629,true
packed_noring,100,33,v4c_gpu_vector_33,v4_gpu_correct_salt,3291713949ed96c1bb8b03f8cf6a8468936e728af6bc3d23b21443b433a6e629,3291713949ed96c1bb8b03f8cf6a8468936e728af6bc3d23b21443b433a6e629,true
packed_prefetch,100,33,v4c_gpu_vector_33,v4_gpu_correct_salt,3291713949ed96c1bb8b03f8cf6a8468936e728af6bc3d23b21443b433a6e629,3291713949ed96c1bb8b03f8cf6a8468936e728af6bc3d23b21443b433a6e629,true
packed_ring,100,34,v4c_gpu_vector_34,v4_gpu_correct_salt,40a50bdbdc5e527c529307f56604882c2c1dd839e2cd959972806ae189bdb1a1,40a50bdbdc5e527c529307f56604882c2c1dd839e2cd959972806ae189bdb1a1,true
packed_noring,100,34,v4c_gpu_vector_34,v4_gpu_correct_salt,40a50bdbdc5e527c529307f56604882c2c1dd839e2cd959972806ae189bdb1a1,40a50bdbdc5e527c529307f56604882c2c1dd839e2cd959972806ae189bdb1a1,true
packed_prefetch,100,34,v4c_gpu_vector_34,v4_gpu_correct_salt,40a50bdbdc5e527c529307f56604882c2c1dd839e2cd959972806ae189bdb1a1,40a50bdbdc5e527c529307f56604882c2c1dd839e2cd959972806ae189bdb1a1,true
packed_ring,100,35,v4c_gpu_vector_35,v4_gpu_correct_salt,6161d4a5abdf73cbb305039aac0b84dd322c8ef629a14e8ccc86c93817691ab0,6161d4a5abdf73cbb305039aac0b84dd322c8ef629a14e8ccc86c93817691ab0,true
packed_noring,100,35,v4c_gpu_vector_35,v4_gpu_correct_salt,6161d4a5abdf73cbb305039aac0b84dd322c8ef629a14e8ccc86c93817691ab0,6161d4a5abdf73cbb305039aac0b84dd322c8ef629a14e8ccc86c93817691ab0,true
packed_prefetch,100,35,v4c_gpu_vector_35,v4_gpu_correct_salt,6161d4a5abdf73cbb305039aac0b84dd322c8ef629a14e8ccc86c93817691ab0,6161d4a5abdf73cbb305039aac0b84dd322c8ef629a14e8ccc86c93817691ab0,true
packed_ring,100,36,v4c_gpu_vector_36,v4_gpu_correct_salt,202c607f0c5ddf08819e74f59398b7e5cc024810da20f2d718825f24046deb8c,202c607f0c5ddf08819e74f59398b7e5cc024810da20f2d718825f24046deb8c,true
packed_noring,100,36,v4c_gpu_vector_36,v4_gpu_correct_salt,202c607f0c5ddf08819e74f59398b7e5cc024810da20f2d718825f24046deb8c,202c607f0c5ddf08819e74f59398b7e5cc024810da20f2d718825f24046deb8c,true
packed_prefetch,100,36,v4c_gpu_vector_36,v4_gpu_correct_salt,202c607f0c5ddf08819e74f59398b7e5cc024810da20f2d718825f24046deb8c,202c607f0c5ddf08819e74f59398b7e5cc024810da20f2d718825f24046deb8c,true
packed_ring,100,37,v4c_gpu_vector_37,v4_gpu_correct_salt,5842b2105a4144359c485e49706b5f4a0b8f23d99899aedef4840c5dcb1e2237,5842b2105a4144359c485e49706b5f4a0b8f23d99899aedef4840c5dcb1e2237,true
packed_noring,100,37,v4c_gpu_vector_37,v4_gpu_correct_salt,5842b2105a4144359c485e49706b5f4a0b8f23d99899aedef4840c5dcb1e2237,5842b2105a4144359c485e49706b5f4a0b8f23d99899aedef4840c5dcb1e2237,true
packed_prefetch,100,37,v4c_gpu_vector_37,v4_gpu_correct_salt,5842b2105a4144359c485e49706b5f4a0b8f23d99899aedef4840c5dcb1e2237,5842b2105a4144359c485e49706b5f4a0b8f23d99899aedef4840c5dcb1e2237,true
packed_ring,100,38,v4c_gpu_vector_38,v4_gpu_correct_salt,ad489a7f9efcdff914da48e85a226c8e2b380731e5a259f0deba64963e2c680c,ad489a7f9efcdff914da48e85a226c8e2b380731e5a259f0deba64963e2c680c,true
packed_noring,100,38,v4c_gpu_vector_38,v4_gpu_correct_salt,ad489a7f9efcdff914da48e85a226c8e2b380731e5a259f0deba64963e2c680c,ad489a7f9efcdff914da48e85a226c8e2b380731e5a259f0deba64963e2c680c,true
packed_prefetch,100,38,v4c_gpu_vector_38,v4_gpu_correct_salt,ad489a7f9efcdff914da48e85a226c8e2b380731e5a259f0deba64963e2c680c,ad489a7f9efcdff914da48e85a226c8e2b380731e5a259f0deba64963e2c680c,true
packed_ring,100,39,v4c_gpu_vector_39,v4_gpu_correct_salt,cb22b9cdde89424b3a05c96afbf2943c19588ce1382da4551e8b3b146741cda3,cb22b9cdde89424b3a05c96afbf2943c19588ce1382da4551e8b3b146741cda3,true
packed_noring,100,39,v4c_gpu_vector_39,v4_gpu_correct_salt,cb22b9cdde89424b3a05c96afbf2943c19588ce1382da4551e8b3b146741cda3,cb22b9cdde89424b3a05c96afbf2943c19588ce1382da4551e8b3b146741cda3,true
packed_prefetch,100,39,v4c_gpu_vector_39,v4_gpu_correct_salt,cb22b9cdde89424b3a05c96afbf2943c19588ce1382da4551e8b3b146741cda3,cb22b9cdde89424b3a05c96afbf2943c19588ce1382da4551e8b3b146741cda3,true
packed_ring,100,40,v4c_gpu_vector_40,v4_gpu_correct_salt,b4a8d8577609d2fce7e7e8e0180914ae1603dd9123449bfe8a5f2199230bc254,b4a8d8577609d2fce7e7e8e0180914ae1603dd9123449bfe8a5f2199230bc254,true
packed_noring,100,40,v4c_gpu_vector_40,v4_gpu_correct_salt,b4a8d8577609d2fce7e7e8e0180914ae1603dd9123449bfe8a5f2199230bc254,b4a8d8577609d2fce7e7e8e0180914ae1603dd9123449bfe8a5f2199230bc254,true
packed_prefetch,100,40,v4c_gpu_vector_40,v4_gpu_correct_salt,b4a8d8577609d2fce7e7e8e0180914ae1603dd9123449bfe8a5f2199230bc254,b4a8d8577609d2fce7e7e8e0180914ae1603dd9123449bfe8a5f2199230bc254,true
packed_ring,100,41,v4c_gpu_vector_41,v4_gpu_correct_salt,31be0bdd1687ddaba39263904c825712e51e909c599b84b9502e8385ed566819,31be0bdd1687ddaba39263904c825712e51e909c599b84b9502e8385ed566819,true
packed_noring,100,41,v4c_gpu_vector_41,v4_gpu_correct_salt,31be0bdd1687ddaba39263904c825712e51e909c599b84b9502e8385ed566819,31be0bdd1687ddaba39263904c825712e51e909c599b84b9502e8385ed566819,true
packed_prefetch,100,41,v4c_gpu_vector_41,v4_gpu_correct_salt,31be0bdd1687ddaba39263904c825712e51e909c599b84b9502e8385ed566819,31be0bdd1687ddaba39263904c825712e51e909c599b84b9502e8385ed566819,true
packed_ring,100,42,v4c_gpu_vector_42,v4_gpu_correct_salt,e0af655f461e5ff819417d47e7ee46eccfcf87c90580b7e29b0fd23bcd809f15,e0af655f461e5ff819417d47e7ee46eccfcf87c90580b7e29b0fd23bcd809f15,true
packed_noring,100,42,v4c_gpu_vector_42,v4_gpu_correct_salt,e0af655f461e5ff819417d47e7ee46eccfcf87c90580b7e29b0fd23bcd809f15,e0af655f461e5ff819417d47e7ee46eccfcf87c90580b7e29b0fd23bcd809f15,true
packed_prefetch,100,42,v4c_gpu_vector_42,v4_gpu_correct_salt,e0af655f461e5ff819417d47e7ee46eccfcf87c90580b7e29b0fd23bcd809f15,e0af655f461e5ff819417d47e7ee46eccfcf87c90580b7e29b0fd23bcd809f15,true
packed_ring,100,43,v4c_gpu_vector_43,v4_gpu_correct_salt,b9554b8831bf77a1f6eca3b54a5d17ee646086cd9c5cc7000cb375963808ed6b,b9554b8831bf77a1f6eca3b54a5d17ee646086cd9c5cc7000cb375963808ed6b,true
packed_noring,100,43,v4c_gpu_vector_43,v4_gpu_correct_salt,b9554b8831bf77a1f6eca3b54a5d17ee646086cd9c5cc7000cb375963808ed6b,b9554b8831bf77a1f6eca3b54a5d17ee646086cd9c5cc7000cb375963808ed6b,true
packed_prefetch,100,43,v4c_gpu_vector_43,v4_gpu_correct_salt,b9554b8831bf77a1f6eca3b54a5d17ee646086cd9c5cc7000cb375963808ed6b,b9554b8831bf77a1f6eca3b54a5d17ee646086cd9c5cc7000cb375963808ed6b,true
packed_ring,100,44,v4c_gpu_vector_44,v4_gpu_correct_salt,28c388c9344c7188c7d85051d65db80d1fc3ee6110d14bfd5df412abf5de4ed4,28c388c9344c7188c7d85051d65db80d1fc3ee6110d14bfd5df412abf5de4ed4,true
packed_noring,100,44,v4c_gpu_vector_44,v4_gpu_correct_salt,28c388c9344c7188c7d85051d65db80d1fc3ee6110d14bfd5df412abf5de4ed4,28c388c9344c7188c7d85051d65db80d1fc3ee6110d14bfd5df412abf5de4ed4,true
packed_prefetch,100,44,v4c_gpu_vector_44,v4_gpu_correct_salt,28c388c9344c7188c7d85051d65db80d1fc3ee6110d14bfd5df412abf5de4ed4,28c388c9344c7188c7d85051d65db80d1fc3ee6110d14bfd5df412abf5de4ed4,true
packed_ring,100,45,v4c_gpu_vector_45,v4_gpu_correct_salt,239c9c05035353724963de4780a5bd1df8bd295ae9a6f9dbb81393f2e5c150c8,239c9c05035353724963de4780a5bd1df8bd295ae9a6f9dbb81393f2e5c150c8,true
packed_noring,100,45,v4c_gpu_vector_45,v4_gpu_correct_salt,239c9c05035353724963de4780a5bd1df8bd295ae9a6f9dbb81393f2e5c150c8,239c9c05035353724963de4780a5bd1df8bd295ae9a6f9dbb81393f2e5c150c8,true
packed_prefetch,100,45,v4c_gpu_vector_45,v4_gpu_correct_salt,239c9c05035353724963de4780a5bd1df8bd295ae9a6f9dbb81393f2e5c150c8,239c9c05035353724963de4780a5bd1df8bd295ae9a6f9dbb81393f2e5c150c8,true
packed_ring,100,46,v4c_gpu_vector_46,v4_gpu_correct_salt,1e0c0b53a8f4fe3687d5903922f256bde5d0628653b2010c31b0e62050123990,1e0c0b53a8f4fe3687d5903922f256bde5d0628653b2010c31b0e62050123990,true
packed_noring,100,46,v4c_gpu_vector_46,v4_gpu_correct_salt,1e0c0b53a8f4fe3687d5903922f256bde5d0628653b2010c31b0e62050123990,1e0c0b53a8f4fe3687d5903922f256bde5d0628653b2010c31b0e62050123990,true
packed_prefetch,100,46,v4c_gpu_vector_46,v4_gpu_correct_salt,1e0c0b53a8f4fe3687d5903922f256bde5d0628653b2010c31b0e62050123990,1e0c0b53a8f4fe3687d5903922f256bde5d0628653b2010c31b0e62050123990,true
packed_ring,100,47,v4c_gpu_vector_47,v4_gpu_correct_salt,8be3e12ec3b61e6c1ffbffde763b88f2708cf376b925b0f2f4f80718f8d407b3,8be3e12ec3b61e6c1ffbffde763b88f2708cf376b925b0f2f4f80718f8d407b3,true
packed_noring,100,47,v4c_gpu_vector_47,v4_gpu_correct_salt,8be3e12ec3b61e6c1ffbffde763b88f2708cf376b925b0f2f4f80718f8d407b3,8be3e12ec3b61e6c1ffbffde763b88f2708cf376b925b0f2f4f80718f8d407b3,true
packed_prefetch,100,47,v4c_gpu_vector_47,v4_gpu_correct_salt,8be3e12ec3b61e6c1ffbffde763b88f2708cf376b925b0f2f4f80718f8d407b3,8be3e12ec3b61e6c1ffbffde763b88f2708cf376b925b0f2f4f80718f8d407b3,true
packed_ring,100,48,v4c_gpu_vector_48,v4_gpu_correct_salt,743a31560bdb33ef8e3aff077dd404ad64793f1d495445aa03fec035df56d100,743a31560bdb33ef8e3aff077dd404ad64793f1d495445aa03fec035df56d100,true
packed_noring,100,48,v4c_gpu_vector_48,v4_gpu_correct_salt,743a31560bdb33ef8e3aff077dd404ad64793f1d495445aa03fec035df56d100,743a31560bdb33ef8e3aff077dd404ad64793f1d495445aa03fec035df56d100,true
packed_prefetch,100,48,v4c_gpu_vector_48,v4_gpu_correct_salt,743a31560bdb33ef8e3aff077dd404ad64793f1d495445aa03fec035df56d100,743a31560bdb33ef8e3aff077dd404ad64793f1d495445aa03fec035df56d100,true
packed_ring,100,49,v4c_gpu_vector_49,v4_gpu_correct_salt,7b5decce08bd79dbc4a2674c9915f9faf9f75ea333e5fb62537d497e9a0e863e,7b5decce08bd79dbc4a2674c9915f9faf9f75ea333e5fb62537d497e9a0e863e,true
packed_noring,100,49,v4c_gpu_vector_49,v4_gpu_correct_salt,7b5decce08bd79dbc4a2674c9915f9faf9f75ea333e5fb62537d497e9a0e863e,7b5decce08bd79dbc4a2674c9915f9faf9f75ea333e5fb62537d497e9a0e863e,true
packed_prefetch,100,49,v4c_gpu_vector_49,v4_gpu_correct_salt,7b5decce08bd79dbc4a2674c9915f9faf9f75ea333e5fb62537d497e9a0e863e,7b5decce08bd79dbc4a2674c9915f9faf9f75ea333e5fb62537d497e9a0e863e,true
packed_ring,100,50,v4c_gpu_vector_50,v4_gpu_correct_salt,cca1b23efcef92e20df7bcc404095997d2b79ea98de2b19f6a324d15e9f4914f,cca1b23efcef92e20df7bcc404095997d2b79ea98de2b19f6a324d15e9f4914f,true
packed_noring,100,50,v4c_gpu_vector_50,v4_gpu_correct_salt,cca1b23efcef92e20df7bcc404095997d2b79ea98de2b19f6a324d15e9f4914f,cca1b23efcef92e20df7bcc404095997d2b79ea98de2b19f6a324d15e9f4914f,true
packed_prefetch,100,50,v4c_gpu_vector_50,v4_gpu_correct_salt,cca1b23efcef92e20df7bcc404095997d2b79ea98de2b19f6a324d15e9f4914f,cca1b23efcef92e20df7bcc404095997d2b79ea98de2b19f6a324d15e9f4914f,true
packed_ring,100,51,v4c_gpu_vector_51,v4_gpu_correct_salt,f7ef65e44a6f8a344e03f05b16e07ec6d974eeaf966a4a2f6342fdb6adf36564,f7ef65e44a6f8a344e03f05b16e07ec6d974eeaf966a4a2f6342fdb6adf36564,true
packed_noring,100,51,v4c_gpu_vector_51,v4_gpu_correct_salt,f7ef65e44a6f8a344e03f05b16e07ec6d974eeaf966a4a2f6342fdb6adf36564,f7ef65e44a6f8a344e03f05b16e07ec6d974eeaf966a4a2f6342fdb6adf36564,true
